"Step","simple_3by3_oldarrival_run_arrival_change_201_007_simple_linear_2025-06-17_12-29-08 - reward","simple_3by3_oldarrival_run_arrival_change_201_007_simple_linear_2025-06-17_12-29-08 - reward__MIN","simple_3by3_oldarrival_run_arrival_change_201_007_simple_linear_2025-06-17_12-29-08 - reward__MAX"
"574","-99.775","-99.775","-99.775"
"575","-99.77","-99.77","-99.77"
"576","-99.78","-99.78","-99.78"
"577","-99.76","-99.76","-99.76"
"578","-99.74","-99.74","-99.74"
"579","-99.76","-99.76","-99.76"
"580","-99.75","-99.75","-99.75"
"581","-99.76","-99.76","-99.76"
"582","-99.775","-99.775","-99.775"
"583","-99.78","-99.78","-99.78"
"584","-99.765","-99.765","-99.765"
"585","-99.77","-99.77","-99.77"
"586","-99.765","-99.765","-99.765"
"587","-99.755","-99.755","-99.755"
"588","-99.755","-99.755","-99.755"
"589","-99.77","-99.77","-99.77"
"590","-99.76","-99.76","-99.76"
"591","-99.75","-99.75","-99.75"
"592","-99.74","-99.74","-99.74"
"593","-99.74","-99.74","-99.74"
"594","-99.725","-99.725","-99.725"
"595","-99.74","-99.74","-99.74"
"596","-99.745","-99.745","-99.745"
"597","-99.775","-99.775","-99.775"
"598","-99.78","-99.78","-99.78"
"599","-99.79","-99.79","-99.79"
"600","-99.79","-99.79","-99.79"
"601","-99.775","-99.775","-99.775"
"602","-99.75","-99.75","-99.75"
"603","-99.73","-99.73","-99.73"
"604","-99.75","-99.75","-99.75"
"605","-99.745","-99.745","-99.745"
"606","-99.745","-99.745","-99.745"
"607","-99.765","-99.765","-99.765"
"608","-99.77","-99.77","-99.77"
"609","-99.755","-99.755","-99.755"
"610","-99.755","-99.755","-99.755"
"611","-99.755","-99.755","-99.755"
"612","-99.75","-99.75","-99.75"
"613","-99.75","-99.75","-99.75"
"614","-99.765","-99.765","-99.765"
"615","-99.755","-99.755","-99.755"
"616","-99.78","-99.78","-99.78"
"617","-99.775","-99.775","-99.775"
"618","-99.775","-99.775","-99.775"
"619","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"620","-99.773","-99.773","-99.773"
"621","-99.743","-99.743","-99.743"
"622","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"623","-99.773","-99.773","-99.773"
"624","-99.775","-99.775","-99.775"
"625","-99.77","-99.77","-99.77"
"626","-99.78","-99.78","-99.78"
"627","-99.76","-99.76","-99.76"
"628","-99.74","-99.74","-99.74"
"629","-99.76","-99.76","-99.76"
"630","-99.75","-99.75","-99.75"
"631","-99.76","-99.76","-99.76"
"632","-99.775","-99.775","-99.775"
"633","-99.78","-99.78","-99.78"
"634","-99.765","-99.765","-99.765"
"635","-99.77","-99.77","-99.77"
"636","-99.765","-99.765","-99.765"
"637","-99.755","-99.755","-99.755"
"638","-99.755","-99.755","-99.755"
"639","-99.77","-99.77","-99.77"
"640","-99.76","-99.76","-99.76"
"641","-99.75","-99.75","-99.75"
"642","-99.74","-99.74","-99.74"
"643","-99.74","-99.74","-99.74"
"644","-99.725","-99.725","-99.725"
"645","-99.74","-99.74","-99.74"
"646","-99.745","-99.745","-99.745"
"647","-99.775","-99.775","-99.775"
"648","-99.78","-99.78","-99.78"
"649","-99.79","-99.79","-99.79"
"650","-99.79","-99.79","-99.79"
"651","-99.775","-99.775","-99.775"
"652","-99.75","-99.75","-99.75"
"653","-99.73","-99.73","-99.73"
"654","-99.75","-99.75","-99.75"
"655","-99.745","-99.745","-99.745"
"656","-99.745","-99.745","-99.745"
"657","-99.765","-99.765","-99.765"
"658","-99.77799999999999","-99.77799999999999","-99.77799999999999"
"659","-99.77900000000001","-99.77900000000001","-99.77900000000001"
"660","-99.77900000000001","-99.77900000000001","-99.77900000000001"
"661","-99.77900000000001","-99.77900000000001","-99.77900000000001"
"662","-99.77400000000002","-99.77400000000002","-99.77400000000002"
"663","-99.766","-99.766","-99.766"
"664","-99.765","-99.765","-99.765"
"665","-99.755","-99.755","-99.755"
"666","-99.78","-99.78","-99.78"
"667","-99.775","-99.775","-99.775"
"668","-99.775","-99.775","-99.775"
"669","-99.76","-99.76","-99.76"
"670","-99.765","-99.765","-99.765"
"671","-99.735","-99.735","-99.735"
"672","-99.76","-99.76","-99.76"
"673","-99.765","-99.765","-99.765"
"674","-99.775","-99.775","-99.775"
"675","-99.77","-99.77","-99.77"
"676","-99.78","-99.78","-99.78"
"677","-99.76","-99.76","-99.76"
"678","-99.74","-99.74","-99.74"
"679","-99.76","-99.76","-99.76"
"680","-99.75","-99.75","-99.75"
"681","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"682","-99.78299999999999","-99.78299999999999","-99.78299999999999"
"683","-99.796","-99.796","-99.796"
"684","-99.79700000000001","-99.79700000000001","-99.79700000000001"
"685","-99.818","-99.818","-99.818"
"686","-99.805","-99.805","-99.805"
"687","-99.81099999999998","-99.81099999999998","-99.81099999999998"
"688","-99.803","-99.803","-99.803"
"689","-99.79400000000001","-99.79400000000001","-99.79400000000001"
"690","-99.77600000000001","-99.77600000000001","-99.77600000000001"
"691","-99.766","-99.766","-99.766"
"692","-99.74","-99.74","-99.74"
"693","-99.74","-99.74","-99.74"
"694","-99.725","-99.725","-99.725"
"695","-99.74","-99.74","-99.74"
"696","-99.745","-99.745","-99.745"
"697","-99.775","-99.775","-99.775"
"698","-99.78","-99.78","-99.78"
"699","-99.79","-99.79","-99.79"
"700","-99.79","-99.79","-99.79"
"701","-99.775","-99.775","-99.775"
"702","-99.75","-99.75","-99.75"
"703","-99.73","-99.73","-99.73"
"704","-99.75","-99.75","-99.75"
"705","-99.745","-99.745","-99.745"
"706","-99.745","-99.745","-99.745"
"707","-99.765","-99.765","-99.765"
"708","-99.77","-99.77","-99.77"
"709","-99.755","-99.755","-99.755"
"710","-99.755","-99.755","-99.755"
"711","-99.755","-99.755","-99.755"
"712","-99.75","-99.75","-99.75"
"713","-99.75","-99.75","-99.75"
"714","-99.773","-99.773","-99.773"
"715","-99.771","-99.771","-99.771"
"716","-99.796","-99.796","-99.796"
"717","-99.791","-99.791","-99.791"
"718","-99.79899999999999","-99.79899999999999","-99.79899999999999"
"719","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"720","-99.781","-99.781","-99.781"
"721","-99.751","-99.751","-99.751"
"722","-99.77600000000001","-99.77600000000001","-99.77600000000001"
"723","-99.773","-99.773","-99.773"
"724","-99.78299999999999","-99.78299999999999","-99.78299999999999"
"725","-99.77799999999999","-99.77799999999999","-99.77799999999999"
"726","-99.788","-99.788","-99.788"
"727","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"728","-99.74799999999999","-99.74799999999999","-99.74799999999999"
"729","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"730","-99.758","-99.758","-99.758"
"731","-99.78399999999999","-99.78399999999999","-99.78399999999999"
"732","-99.807","-99.807","-99.807"
"733","-99.86","-99.86","-99.86"
"734","-99.89299999999999","-99.89299999999999","-99.89299999999999"
"735","-99.95399999999998","-99.95399999999998","-99.95399999999998"
"736","-99.95699999999997","-99.95699999999997","-99.95699999999997"
"737","-99.94699999999999","-99.94699999999999","-99.94699999999999"
"738","-99.899","-99.899","-99.899"
"739","-99.882","-99.882","-99.882"
"740","-99.824","-99.824","-99.824"
"741","-99.78200000000001","-99.78200000000001","-99.78200000000001"
"742","-99.772","-99.772","-99.772"
"743","-99.772","-99.772","-99.772"
"744","-99.725","-99.725","-99.725"
"745","-99.74799999999999","-99.74799999999999","-99.74799999999999"
"746","-99.76100000000001","-99.76100000000001","-99.76100000000001"
"747","-99.791","-99.791","-99.791"
"748","-99.796","-99.796","-99.796"
"749","-99.822","-99.822","-99.822"
"750","-99.814","-99.814","-99.814"
"751","-99.807","-99.807","-99.807"
"752","-99.79799999999999","-99.79799999999999","-99.79799999999999"
"753","-99.77799999999999","-99.77799999999999","-99.77799999999999"
"754","-99.78200000000001","-99.78200000000001","-99.78200000000001"
"755","-99.785","-99.785","-99.785"
"756","-99.79299999999999","-99.79299999999999","-99.79299999999999"
"757","-99.82099999999998","-99.82099999999998","-99.82099999999998"
"758","-99.88199999999998","-99.88199999999998","-99.88199999999998"
"759","-99.899","-99.899","-99.899"
"760","-99.899","-99.899","-99.899"
"761","-99.86699999999999","-99.86699999999999","-99.86699999999999"
"762","-99.84599999999999","-99.84599999999999","-99.84599999999999"
"763","-99.79","-99.79","-99.79"
"764","-99.773","-99.773","-99.773"
"765","-99.755","-99.755","-99.755"
"766","-99.78","-99.78","-99.78"
"767","-99.775","-99.775","-99.775"
"768","-99.775","-99.775","-99.775"
"769","-99.76","-99.76","-99.76"
"770","-99.765","-99.765","-99.765"
"771","-99.75","-99.75","-99.75"
"772","-99.775","-99.775","-99.775"
"773","-99.78","-99.78","-99.78"
"774","-99.79","-99.79","-99.79"
"775","-99.785","-99.785","-99.785"
"776","-99.804","-99.804","-99.804"
"777","-99.792","-99.792","-99.792"
"778","-99.772","-99.772","-99.772"
"779","-99.792","-99.792","-99.792"
"780","-99.78200000000001","-99.78200000000001","-99.78200000000001"
"781","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"782","-99.775","-99.775","-99.775"
"783","-99.78","-99.78","-99.78"
"784","-99.765","-99.765","-99.765"
"785","-99.77","-99.77","-99.77"
"786","-99.765","-99.765","-99.765"
"787","-99.755","-99.755","-99.755"
"788","-99.755","-99.755","-99.755"
"789","-99.77","-99.77","-99.77"
"790","-99.76","-99.76","-99.76"
"791","-99.75","-99.75","-99.75"
"792","-99.74","-99.74","-99.74"
"793","-99.74","-99.74","-99.74"
"794","-99.725","-99.725","-99.725"
"795","-99.74","-99.74","-99.74"
"796","-99.745","-99.745","-99.745"
"797","-99.775","-99.775","-99.775"
"798","-99.771","-99.771","-99.771"
"799","-99.78800000000001","-99.78800000000001","-99.78800000000001"
"800","-99.82","-99.82","-99.82"
"801","-99.84299999999999","-99.84299999999999","-99.84299999999999"
"802","-99.87399999999998","-99.87399999999998","-99.87399999999998"
"803","-99.862","-99.862","-99.862"
"804","-99.86599999999999","-99.86599999999999","-99.86599999999999"
"805","-99.84399999999998","-99.84399999999998","-99.84399999999998"
"806","-99.845","-99.845","-99.845"
"807","-99.83999999999997","-99.83999999999997","-99.83999999999997"
"808","-99.91799999999999","-99.91799999999999","-99.91799999999999"
"809","-99.925","-99.925","-99.925"
"810","-100.015","-100.015","-100.015"
"811","-99.99099999999999","-99.99099999999999","-99.99099999999999"
"812","-100.01799999999999","-100.01799999999999","-100.01799999999999"
"813","-99.96099999999998","-99.96099999999998","-99.96099999999998"
"814","-99.96899999999998","-99.96899999999998","-99.96899999999998"
"815","-99.91799999999999","-99.91799999999999","-99.91799999999999"
"816","-99.935","-99.935","-99.935"
"817","-99.897","-99.897","-99.897"
"818","-99.92099999999999","-99.92099999999999","-99.92099999999999"
"819","-99.898","-99.898","-99.898"
"820","-99.91199999999998","-99.91199999999998","-99.91199999999998"
"821","-99.86200000000001","-99.86200000000001","-99.86200000000001"
"822","-99.87899999999998","-99.87899999999998","-99.87899999999998"
"823","-99.824","-99.824","-99.824"
"824","-99.809","-99.809","-99.809"
"825","-99.788","-99.788","-99.788"
"826","-99.84199999999998","-99.84199999999998","-99.84199999999998"
"827","-99.86599999999999","-99.86599999999999","-99.86599999999999"
"828","-99.86599999999999","-99.86599999999999","-99.86599999999999"
"829","-99.86399999999999","-99.86399999999999","-99.86399999999999"
"830","-99.84599999999999","-99.84599999999999","-99.84599999999999"
"831","-99.8","-99.8","-99.8"
"832","-99.775","-99.775","-99.775"
"833","-99.78","-99.78","-99.78"
"834","-99.773","-99.773","-99.773"
"835","-99.802","-99.802","-99.802"
"836","-99.79700000000001","-99.79700000000001","-99.79700000000001"
"837","-99.787","-99.787","-99.787"
"838","-99.787","-99.787","-99.787"
"839","-99.786","-99.786","-99.786"
"840","-99.77600000000001","-99.77600000000001","-99.77600000000001"
"841","-99.766","-99.766","-99.766"
"842","-99.756","-99.756","-99.756"
"843","-99.756","-99.756","-99.756"
"844","-99.73299999999999","-99.73299999999999","-99.73299999999999"
"845","-99.74","-99.74","-99.74"
"846","-99.745","-99.745","-99.745"
"847","-99.775","-99.775","-99.775"
"848","-99.78","-99.78","-99.78"
"849","-99.806","-99.806","-99.806"
"850","-99.814","-99.814","-99.814"
"851","-99.815","-99.815","-99.815"
"852","-99.814","-99.814","-99.814"
"853","-99.794","-99.794","-99.794"
"854","-99.79799999999999","-99.79799999999999","-99.79799999999999"
"855","-99.785","-99.785","-99.785"
"856","-99.76900000000002","-99.76900000000002","-99.76900000000002"
"857","-99.765","-99.765","-99.765"
"858","-99.77799999999999","-99.77799999999999","-99.77799999999999"
"859","-99.803","-99.803","-99.803"
"860","-99.86699999999998","-99.86699999999998","-99.86699999999998"
"861","-99.86699999999999","-99.86699999999999","-99.86699999999999"
"862","-99.862","-99.862","-99.862"
"863","-99.85399999999998","-99.85399999999998","-99.85399999999998"
"864","-99.81299999999999","-99.81299999999999","-99.81299999999999"
"865","-99.755","-99.755","-99.755"
"866","-99.78","-99.78","-99.78"
"867","-99.775","-99.775","-99.775"
"868","-99.775","-99.775","-99.775"
"869","-99.76","-99.76","-99.76"
"870","-99.765","-99.765","-99.765"
"871","-99.735","-99.735","-99.735"
"872","-99.76","-99.76","-99.76"
"873","-99.765","-99.765","-99.765"
"874","-99.775","-99.775","-99.775"
"875","-99.77","-99.77","-99.77"
"876","-99.78","-99.78","-99.78"
"877","-99.76","-99.76","-99.76"
"878","-99.74","-99.74","-99.74"
"879","-99.76","-99.76","-99.76"
"880","-99.75","-99.75","-99.75"
"881","-99.76","-99.76","-99.76"
"882","-99.775","-99.775","-99.775"
"883","-99.78","-99.78","-99.78"
"884","-99.773","-99.773","-99.773"
"885","-99.77799999999999","-99.77799999999999","-99.77799999999999"
"886","-99.779","-99.779","-99.779"
"887","-99.777","-99.777","-99.777"
"888","-99.777","-99.777","-99.777"
"889","-99.78399999999999","-99.78399999999999","-99.78399999999999"
"890","-99.76599999999999","-99.76599999999999","-99.76599999999999"
"891","-99.75","-99.75","-99.75"
"892","-99.74","-99.74","-99.74"
"893","-99.74","-99.74","-99.74"
"894","-99.725","-99.725","-99.725"
"895","-99.74","-99.74","-99.74"
"896","-99.745","-99.745","-99.745"
"897","-99.775","-99.775","-99.775"
"898","-99.787","-99.787","-99.787"
"899","-99.801","-99.801","-99.801"
"900","-99.81700000000001","-99.81700000000001","-99.81700000000001"
"901","-99.83999999999997","-99.83999999999997","-99.83999999999997"
"902","-99.90299999999999","-99.90299999999999","-99.90299999999999"
"903","-99.89299999999999","-99.89299999999999","-99.89299999999999"
"904","-99.89200000000001","-99.89200000000001","-99.89200000000001"
"905","-99.87100000000001","-99.87100000000001","-99.87100000000001"
"906","-99.833","-99.833","-99.833"
"907","-99.773","-99.773","-99.773"
"908","-99.77","-99.77","-99.77"
"909","-99.755","-99.755","-99.755"
"910","-99.755","-99.755","-99.755"
"911","-99.755","-99.755","-99.755"
"912","-99.75","-99.75","-99.75"
"913","-99.75","-99.75","-99.75"
"914","-99.765","-99.765","-99.765"
"915","-99.787","-99.787","-99.787"
"916","-99.81200000000001","-99.81200000000001","-99.81200000000001"
"917","-99.807","-99.807","-99.807"
"918","-99.807","-99.807","-99.807"
"919","-99.792","-99.792","-99.792"
"920","-99.765","-99.765","-99.765"
"921","-99.743","-99.743","-99.743"
"922","-99.76799999999999","-99.76799999999999","-99.76799999999999"
"923","-99.773","-99.773","-99.773"
"924","-99.78299999999999","-99.78299999999999","-99.78299999999999"
"925","-99.786","-99.786","-99.786"
"926","-99.804","-99.804","-99.804"
"927","-99.824","-99.824","-99.824"
"928","-99.82","-99.82","-99.82"
"929","-99.84","-99.84","-99.84"
"930","-99.83","-99.83","-99.83"
"931","-99.824","-99.824","-99.824"
"932","-99.79900000000002","-99.79900000000002","-99.79900000000002"
"933","-99.81200000000001","-99.81200000000001","-99.81200000000001"
"934","-99.829","-99.829","-99.829"
"935","-99.85799999999999","-99.85799999999999","-99.85799999999999"
"936","-99.86899999999997","-99.86899999999997","-99.86899999999997"
"937","-99.87499999999999","-99.87499999999999","-99.87499999999999"
"938","-99.85899999999998","-99.85899999999998","-99.85899999999998"
"939","-99.84199999999998","-99.84199999999998","-99.84199999999998"
"940","-99.848","-99.848","-99.848"
"941","-99.83","-99.83","-99.83"
"942","-99.82","-99.82","-99.82"
"943","-99.83599999999998","-99.83599999999998","-99.83599999999998"
"944","-99.837","-99.837","-99.837"
"945","-99.82799999999999","-99.82799999999999","-99.82799999999999"
"946","-99.81700000000001","-99.81700000000001","-99.81700000000001"
"947","-99.83900000000001","-99.83900000000001","-99.83900000000001"
"948","-99.81200000000001","-99.81200000000001","-99.81200000000001"
"949","-99.79799999999999","-99.79799999999999","-99.79799999999999"
"950","-99.79799999999999","-99.79799999999999","-99.79799999999999"
"951","-99.78299999999999","-99.78299999999999","-99.78299999999999"
"952","-99.79799999999999","-99.79799999999999","-99.79799999999999"
"953","-99.794","-99.794","-99.794"
"954","-99.82199999999999","-99.82199999999999","-99.82199999999999"
"955","-99.825","-99.825","-99.825"
"956","-99.84099999999998","-99.84099999999998","-99.84099999999998"
"957","-99.821","-99.821","-99.821"
"958","-99.85799999999999","-99.85799999999999","-99.85799999999999"
"959","-99.867","-99.867","-99.867"
"960","-99.89099999999999","-99.89099999999999","-99.89099999999999"
"961","-99.89099999999999","-99.89099999999999","-99.89099999999999"
"962","-99.91","-99.91","-99.91"
"963","-99.87799999999999","-99.87799999999999","-99.87799999999999"
"964","-99.86099999999999","-99.86099999999999","-99.86099999999999"
"965","-99.86699999999999","-99.86699999999999","-99.86699999999999"
"966","-99.87599999999999","-99.87599999999999","-99.87599999999999"
"967","-99.84700000000001","-99.84700000000001","-99.84700000000001"
"968","-99.863","-99.863","-99.863"
"969","-99.824","-99.824","-99.824"
"970","-99.79700000000001","-99.79700000000001","-99.79700000000001"
"971","-99.76700000000001","-99.76700000000001","-99.76700000000001"
"972","-99.78400000000002","-99.78400000000002","-99.78400000000002"
"973","-99.765","-99.765","-99.765"
"974","-99.775","-99.775","-99.775"
"975","-99.77","-99.77","-99.77"
"976","-99.78","-99.78","-99.78"
"977","-99.76","-99.76","-99.76"
"978","-99.74","-99.74","-99.74"
"979","-99.76","-99.76","-99.76"
"980","-99.75","-99.75","-99.75"
"981","-99.76","-99.76","-99.76"
"982","-99.775","-99.775","-99.775"
"983","-99.80400000000002","-99.80400000000002","-99.80400000000002"
"984","-99.82099999999998","-99.82099999999998","-99.82099999999998"
"985","-99.85799999999999","-99.85799999999999","-99.85799999999999"
"986","-99.86899999999997","-99.86899999999997","-99.86899999999997"
"987","-99.87499999999999","-99.87499999999999","-99.87499999999999"
"988","-99.85899999999998","-99.85899999999998","-99.85899999999998"
"989","-99.834","-99.834","-99.834"
"990","-99.8","-99.8","-99.8"
"991","-99.766","-99.766","-99.766"
"992","-99.74799999999999","-99.74799999999999","-99.74799999999999"
"993","-99.74","-99.74","-99.74"
"994","-99.725","-99.725","-99.725"
"995","-99.74","-99.74","-99.74"
"996","-99.76100000000001","-99.76100000000001","-99.76100000000001"
"997","-99.805","-99.805","-99.805"
"998","-99.789","-99.789","-99.789"
"999","-99.804","-99.804","-99.804"
"1000","-99.83599999999998","-99.83599999999998","-99.83599999999998"
"1001","-99.84299999999998","-99.84299999999998","-99.84299999999998"
"1002","-99.92599999999999","-99.92599999999999","-99.92599999999999"
"1003","-99.93199999999999","-99.93199999999999","-99.93199999999999"
"1004","-99.93699999999997","-99.93699999999997","-99.93699999999997"
"1005","-99.91499999999998","-99.91499999999998","-99.91499999999998"
"1006","-99.916","-99.916","-99.916"
"1007","-99.88","-99.88","-99.88"
"1008","-99.92399999999998","-99.92399999999998","-99.92399999999998"
"1009","-99.96499999999997","-99.96499999999997","-99.96499999999997"
"1010","-100.023","-100.023","-100.023"
"1011","-100.00699999999998","-100.00699999999998","-100.00699999999998"
"1012","-100.01899999999998","-100.01899999999998","-100.01899999999998"
"1013","-99.97099999999999","-99.97099999999999","-99.97099999999999"
"1014","-99.913","-99.913","-99.913"
"1015","-99.91799999999998","-99.91799999999998","-99.91799999999998"
"1016","-99.92699999999999","-99.92699999999999","-99.92699999999999"
"1017","-99.90400000000001","-99.90400000000001","-99.90400000000001"
"1018","-99.92","-99.92","-99.92"
"1019","-99.921","-99.921","-99.921"
"1020","-99.90299999999998","-99.90299999999998","-99.90299999999998"
"1021","-99.845","-99.845","-99.845"
"1022","-99.863","-99.863","-99.863"
"1023","-99.808","-99.808","-99.808"
"1024","-99.793","-99.793","-99.793"
"1025","-99.772","-99.772","-99.772"
"1026","-99.824","-99.824","-99.824"
"1027","-99.89599999999999","-99.89599999999999","-99.89599999999999"
"1028","-99.91","-99.91","-99.91"
"1029","-99.91499999999998","-99.91499999999998","-99.91499999999998"
"1030","-99.93599999999998","-99.93599999999998","-99.93599999999998"
"1031","-99.90599999999999","-99.90599999999999","-99.90599999999999"
"1032","-99.87299999999999","-99.87299999999999","-99.87299999999999"
"1033","-99.92699999999996","-99.92699999999996","-99.92699999999996"
"1034","-99.944","-99.944","-99.944"
"1035","-99.97499999999998","-99.97499999999998","-99.97499999999998"
"1036","-99.969","-99.969","-99.969"
"1037","-99.97499999999997","-99.97499999999997","-99.97499999999997"
"1038","-99.92599999999999","-99.92599999999999","-99.92599999999999"
"1039","-99.90799999999999","-99.90799999999999","-99.90799999999999"
"1040","-99.92099999999996","-99.92099999999996","-99.92099999999996"
"1041","-99.91999999999999","-99.91999999999999","-99.91999999999999"
"1042","-99.89200000000001","-99.89200000000001","-99.89200000000001"
"1043","-99.91599999999998","-99.91599999999998","-99.91599999999998"
"1044","-99.90099999999998","-99.90099999999998","-99.90099999999998"
"1045","-99.89299999999999","-99.89299999999999","-99.89299999999999"
"1046","-99.89899999999997","-99.89899999999997","-99.89899999999997"
"1047","-99.92199999999998","-99.92199999999998","-99.92199999999998"
"1048","-99.859","-99.859","-99.859"
"1049","-99.844","-99.844","-99.844"
"1050","-99.82799999999999","-99.82799999999999","-99.82799999999999"
"1051","-99.81099999999998","-99.81099999999998","-99.81099999999998"
"1052","-99.89399999999999","-99.89399999999999","-99.89399999999999"
"1053","-99.90799999999999","-99.90799999999999","-99.90799999999999"
"1054","-99.913","-99.913","-99.913"
"1055","-99.91499999999998","-99.91499999999998","-99.91499999999998"
"1056","-99.92399999999999","-99.92399999999999","-99.92399999999999"
"1057","-99.88799999999999","-99.88799999999999","-99.88799999999999"
"1058","-99.942","-99.942","-99.942"
"1059","-99.96699999999998","-99.96699999999998","-99.96699999999998"
"1060","-100.017","-100.017","-100.017"
"1061","-99.98499999999999","-99.98499999999999","-99.98499999999999"
"1062","-99.98799999999997","-99.98799999999997","-99.98799999999997"
"1063","-99.93899999999998","-99.93899999999998","-99.93899999999998"
"1064","-99.897","-99.897","-99.897"
"1065","-99.88600000000001","-99.88600000000001","-99.88600000000001"
"1066","-99.90299999999999","-99.90299999999999","-99.90299999999999"
"1067","-99.88","-99.88","-99.88"
"1068","-99.895","-99.895","-99.895"
"1069","-99.89599999999999","-99.89599999999999","-99.89599999999999"
"1070","-99.90199999999997","-99.90199999999997","-99.90199999999997"
"1071","-99.844","-99.844","-99.844"
"1072","-99.85399999999998","-99.85399999999998","-99.85399999999998"
"1073","-99.8","-99.8","-99.8"
"1074","-99.785","-99.785","-99.785"
"1075","-99.764","-99.764","-99.764"
"1076","-99.824","-99.824","-99.824"
"1077","-99.89599999999999","-99.89599999999999","-99.89599999999999"
"1078","-99.88600000000001","-99.88600000000001","-99.88600000000001"
"1079","-99.875","-99.875","-99.875"
"1080","-99.85700000000001","-99.85700000000001","-99.85700000000001"
"1081","-99.829","-99.829","-99.829"
"1082","-99.773","-99.773","-99.773"
"1083","-99.77900000000001","-99.77900000000001","-99.77900000000001"
"1084","-99.773","-99.773","-99.773"
"1085","-99.77","-99.77","-99.77"
"1086","-99.765","-99.765","-99.765"
"1087","-99.755","-99.755","-99.755"
"1088","-99.755","-99.755","-99.755"
"1089","-99.77","-99.77","-99.77"
"1090","-99.76","-99.76","-99.76"
"1091","-99.75","-99.75","-99.75"
"1092","-99.756","-99.756","-99.756"
"1093","-99.756","-99.756","-99.756"
"1094","-99.741","-99.741","-99.741"
"1095","-99.764","-99.764","-99.764"
"1096","-99.76899999999999","-99.76899999999999","-99.76899999999999"
"1097","-99.78299999999999","-99.78299999999999","-99.78299999999999"
"1098","-99.788","-99.788","-99.788"
"1099","-99.79799999999999","-99.79799999999999","-99.79799999999999"
"1100","-99.79","-99.79","-99.79"
"1101","-99.775","-99.775","-99.775"
"1102","-99.75","-99.75","-99.75"
"1103","-99.73","-99.73","-99.73"
"1104","-99.75","-99.75","-99.75"
"1105","-99.745","-99.745","-99.745"
"1106","-99.745","-99.745","-99.745"
"1107","-99.765","-99.765","-99.765"
"1108","-99.77","-99.77","-99.77"
"1109","-99.755","-99.755","-99.755"
"1110","-99.755","-99.755","-99.755"
"1111","-99.76299999999999","-99.76299999999999","-99.76299999999999"
"1112","-99.76599999999999","-99.76599999999999","-99.76599999999999"
"1113","-99.766","-99.766","-99.766"
"1114","-99.781","-99.781","-99.781"
"1115","-99.779","-99.779","-99.779"
"1116","-99.82","-99.82","-99.82"
"1117","-99.823","-99.823","-99.823"
"1118","-99.831","-99.831","-99.831"
"1119","-99.814","-99.814","-99.814"
"1120","-99.81899999999997","-99.81899999999997","-99.81899999999997"
"1121","-99.79699999999998","-99.79699999999998","-99.79699999999998"
"1122","-99.806","-99.806","-99.806"
"1123","-99.795","-99.795","-99.795"
"1124","-99.83099999999999","-99.83099999999999","-99.83099999999999"
"1125","-99.818","-99.818","-99.818"
"1126","-99.796","-99.796","-99.796"
"1127","-99.77600000000001","-99.77600000000001","-99.77600000000001"
"1128","-99.756","-99.756","-99.756"
"1129","-99.76","-99.76","-99.76"
"1130","-99.75","-99.75","-99.75"
"1131","-99.76","-99.76","-99.76"
"1132","-99.757","-99.757","-99.757"
"1133","-99.735","-99.735","-99.735"
"1134","-99.723","-99.723","-99.723"
"1135","-99.708","-99.708","-99.708"
"1136","-99.725","-99.725","-99.725"
"1137","-99.728","-99.728","-99.728"
"1138","-99.786","-99.786","-99.786"
"1139","-99.81999999999998","-99.81999999999998","-99.81999999999998"
"1140","-99.781","-99.781","-99.781"
"1141","-99.738","-99.738","-99.738"
"1142","-99.684","-99.684","-99.684"
"1143","-99.60600000000001","-99.60600000000001","-99.60600000000001"
"1144","-99.624","-99.624","-99.624"
"1145","-99.73699999999997","-99.73699999999997","-99.73699999999997"
"1146","-99.752","-99.752","-99.752"
"1147","-99.9","-99.9","-99.9"
"1148","-99.87700000000001","-99.87700000000001","-99.87700000000001"
"1149","-99.80099999999999","-99.80099999999999","-99.80099999999999"
"1150","-99.7","-99.7","-99.7"
"1151","-99.555","-99.555","-99.555"
"1152","-99.29000000000002","-99.29000000000002","-99.29000000000002"
"1153","-99.25400000000002","-99.25400000000002","-99.25400000000002"
"1154","-99.20200000000001","-99.20200000000001","-99.20200000000001"
"1155","-99.11399999999999","-99.11399999999999","-99.11399999999999"
"1156","-99.197","-99.197","-99.197"
"1157","-99.29899999999999","-99.29899999999999","-99.29899999999999"
"1158","-99.28800000000001","-99.28800000000001","-99.28800000000001"
"1159","-99.24400000000001","-99.24400000000001","-99.24400000000001"
"1160","-99.156","-99.156","-99.156"
"1161","-99.09000000000002","-99.09000000000002","-99.09000000000002"
"1162","-98.978","-98.978","-98.978"
"1163","-98.92900000000002","-98.92900000000002","-98.92900000000002"
"1164","-98.947","-98.947","-98.947"
"1165","-98.93200000000003","-98.93200000000003","-98.93200000000003"
"1166","-98.91400000000002","-98.91400000000002","-98.91400000000002"
"1167","-98.89800000000002","-98.89800000000002","-98.89800000000002"
